screen_size,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,used_price,new_price
12.7,8.0,2.0,16.0,4.0,4000.0,162.0,2017,746,259.67747116165,325.97335524678
12.7,5.0,2.0,32.0,4.0,2350.0,154.0,2017,803,275.21574230785,313.32536908169004
12.75,12.0,5.0,32.0,4.0,3000.0,155.0,2017,873,303.65346641035995,372.19867753555997
12.7,13.0,5.0,16.0,4.0,2800.0,145.0,2017,578,290.45668608909,340.38985159456996
12.83,16.0,8.0,64.0,4.0,3050.0,163.0,2016,554,319.97697443511,356.23956947755994
12.7,8.0,5.0,16.0,4.0,3500.0,153.5,2016,917,291.1227976904,331.10056513629996
12.83,16.0,5.0,32.0,4.0,3510.0,165.0,2016,904,293.28206092654,366.46312518024996
12.7,8.0,5.0,32.0,4.0,2800.0,140.6,2016,659,282.25976260823,312.88634526069995
12.83,21.0,5.0,32.0,4.0,3500.0,163.0,2016,1041,301.12275903898995,379.87118009879003
12.83,13.0,5.0,32.0,4.0,2600.0,136.0,2016,694,311.85536878078,366.6045915572
12.83,16.0,5.0,64.0,4.0,3000.0,155.0,2016,827,310.12739210769,344.00253959091003
12.83,13.0,5.0,16.0,4.0,3000.0,155.0,2016,667,304.33319002789,331.19377697619
12.7,8.0,5.0,32.0,4.0,2800.0,137.0,2016,563,266.1661660616,331.0642815024
12.7,13.0,5.0,16.0,4.0,2470.0,155.0,2015,833,278.83463653117997,382.27183105976997
12.8,21.0,5.0,32.0,4.0,3760.0,169.0,2015,582,309.71684471535997,382.64643409656
12.8,21.0,5.0,32.0,4.0,3760.0,170.1,2015,905,311.05259169997,393.56072454790996
12.83,21.0,5.0,16.0,4.0,2390.0,169.0,2015,749,306.78617100876,387.31216911908996
12.88,21.0,5.0,16.0,4.0,2390.0,179.0,2015,1020,332.30245247887996,377.77199996351
12.83,21.0,5.0,16.0,4.0,2390.0,169.0,2015,694,304.57868508534995,374.92437067951
12.83,21.0,5.0,16.0,4.0,2390.0,169.0,2015,586,305.06702874757,371.8042714674
12.7,13.0,5.0,32.0,4.0,2470.0,155.0,2015,820,306.80840623677994,348.87585483879997
12.7,13.0,5.0,32.0,4.0,2470.0,155.0,2015,608,296.26341498331,348.87984332892
10.29,5.0,0.3,32.0,4.0,2390.0,145.0,2015,579,268.22440352952,312.62836433855
10.29,5.0,0.3,32.0,4.0,2390.0,145.0,2015,842,240.85909214417,331.64764667019
12.7,8.0,2.0,32.0,4.0,2390.0,155.0,2015,863,288.87331941476,363.20609944259996
12.7,8.0,2.0,32.0,4.0,2390.0,155.0,2015,613,261.10133612495997,372.1307420014
12.75,21.0,2.0,64.0,4.0,3900.0,176.0,2014,768,298.53594605546,387.45243702036
12.75,21.0,2.0,32.0,4.0,3900.0,169.0,2014,564,333.54844994703996,384.78118338462997
15.14,13.0,2.0,32.0,4.0,3220.0,184.0,2014,739,292.83746183036993,410.26157353691997
12.75,13.0,2.0,16.0,4.0,2300.0,144.0,2014,572,307.61870978288994,392.06960586684
12.7,8.0,2.0,32.0,4.0,2070.0,149.0,2014,808,281.54328168455,359.50926905478
12.7,8.0,2.0,32.0,4.0,2070.0,149.0,2014,1072,274.1213553408,344.7822658446
10.29,5.0,1.3,32.0,4.0,2070.0,143.0,2014,927,288.69938934141,344.98108676652
10.24,8.0,0.3,32.0,4.0,2000.0,125.9,2014,634,244.88625626216,371.71029808477
10.24,5.0,2.0,16.0,4.0,1980.0,142.0,2014,959,263.13335035011,313.84179739978
10.24,5.0,2.0,16.0,4.0,1980.0,142.0,2014,979,269.27568306214,304.79276769321
10.29,5.0,1.3,32.0,4.0,2070.0,143.0,2014,821,268.81045569228,335.42181201526995
10.29,5.0,1.3,32.0,4.0,2070.0,143.0,2013,643,281.71506994441,330.75248109033
10.34,10.0,2.0,16.0,4.0,2200.0,130.0,2013,757,256.28620793073,374.89990494753994
12.7,10.0,2.0,16.0,4.0,2130.0,137.0,2013,607,288.29181165338,375.17937598919
12.7,10.0,2.0,16.0,4.0,3500.0,167.0,2013,715,279.97731314476,366.32753315412
10.24,10.0,2.0,16.0,4.0,2000.0,130.0,2013,1044,291.49521429683,352.86840828574
10.16,8.0,1.2,16.0,4.0,2000.0,120.0,2013,944,304.81566511164,369.32063095509994
7.75,5.0,2.0,16.0,4.0,1785.0,110.0,2013,667,240.58454946703998,340.93452096526
7.65,5.0,0.3,32.0,4.0,1900.0,171.8,2013,739,302.97471180061996,393.39941317121
16.23,5.0,16.0,128.0,4.0,3500.0,180.0,2019,188,313.78163796807996,385.12586323811996
15.21,5.0,20.0,128.0,4.0,3320.0,172.0,2019,294,352.65369975141,436.60938212589997
14.5,5.0,8.0,32.0,4.0,3000.0,161.0,2019,492,288.7380789587,339.83622204266
15.9,13.0,5.0,32.0,4.0,4000.0,181.0,2019,317,310.98294041966,330.12980927499
13.84,8.0,5.0,32.0,4.0,2500.0,157.0,2019,226,283.79534916476,305.15061027036
15.7,8.0,20.0,64.0,4.0,3500.0,180.0,2018,485,313.00144123391,406.72738773492
15.24,8.0,8.0,32.0,4.0,3500.0,180.0,2018,642,285.75319514386,340.39889000810996
14.83,8.0,8.0,64.0,4.0,3060.0,160.0,2018,634,299.51655294137,393.5772476621
12.9,8.0,16.0,64.0,4.0,3060.0,151.0,2018,648,306.36977201546,375.2632639219
14.88,8.0,8.0,64.0,4.0,3060.0,160.0,2018,525,310.14150475643,341.35911343588
12.83,16.0,8.0,32.0,4.0,2970.0,160.0,2018,586,310.16972122561003,352.40045202043996
12.75,13.0,8.0,32.0,4.0,2990.0,138.3,2018,469,299.84577430574,340.68748536945
12.83,8.0,5.0,32.0,4.0,4000.0,174.0,2018,635,273.17948751065995,312.52625934460997
12.83,8.0,5.0,128.0,4.0,3260.0,177.0,2018,604,348.01284416857,428.48432155032
15.24,8.0,16.0,64.0,4.0,3800.0,183.0,2018,704,302.84914145692,383.19246166725
12.83,16.0,8.0,32.0,4.0,3000.0,172.0,2018,611,321.17499016068,369.20541661476
10.29,5.0,2.0,32.0,4.0,2150.0,160.0,2018,601,267.22299621806997,313.27148826904
12.7,8.0,5.0,32.0,4.0,4100.0,161.0,2017,564,282.16395728543995,318.53957419388
12.75,16.0,5.0,64.0,4.0,3000.0,160.0,2017,597,313.26475017093,374.37311913207
12.78,13.0,13.0,128.0,4.0,3090.0,160.0,2017,558,348.15408379403,393.98902436125
12.7,8.0,8.0,16.0,4.0,2630.0,140.0,2017,745,296.87518208249,331.0642815024
12.75,13.0,8.0,16.0,4.0,3000.0,160.0,2017,821,302.91980337384996,335.99800099754003
12.83,16.0,8.0,32.0,4.0,3000.0,169.0,2017,540,306.19053076892,345.06129628617003
18.01,8.0,5.0,32.0,4.0,5300.0,318.0,2014,893,309.49639214949997,391.91952381609997
10.24,5.0,0.3,16.0,4.0,1800.0,150.0,2014,571,263.75084579361,304.60165482792996
12.7,5.0,2.0,16.0,4.0,2000.0,190.0,2014,1093,251.01922825979,313.25127193740997
10.16,3.15,1.6,16.0,4.0,1500.0,128.7,2014,903,224.71976493562997,325.34455448602995
10.16,3.15,1.6,16.0,4.0,1500.0,128.7,2014,645,245.01524016992,312.0683068335
20.32,5.0,5.0,16.0,4.0,5200.0,356.0,2015,694,303.5835642026,360.07306622771
20.32,5.0,5.0,32.0,4.0,5400.0,390.0,2014,918,342.49899969547,387.16480231387993
20.32,5.0,5.0,16.0,4.0,5400.0,390.0,2014,720,302.29702460026,369.56812310984
12.83,16.0,16.0,64.0,4.0,3400.0,158.0,2016,986,335.25141013806,413.65931762287
12.7,13.0,8.0,16.0,4.0,2525.0,138.0,2015,1050,313.87519635269996,380.22403869312996
12.83,16.0,8.0,64.0,4.0,3000.0,158.0,2016,996,301.21133554601,407.01434734809
12.83,13.0,5.0,16.0,4.0,3300.0,175.0,2015,913,328.07525035595,387.05577192605
12.83,13.0,5.0,16.0,4.0,3100.0,162.0,2014,616,317.76201814006,374.48536933673
15.39,8.0,16.0,256.0,4.0,4065.0,210.0,2019,252,354.79642989059,428.59169303267
15.34,8.0,16.0,256.0,4.0,3765.0,185.0,2019,366,363.09943198322,406.96858307072995
15.29,8.0,16.0,64.0,4.0,4230.0,170.0,2019,504,313.43972402098,359.55018279248
16.59,8.0,16.0,128.0,4.0,4020.0,188.0,2019,238,342.6827650383,374.80739937165
16.59,8.0,16.0,64.0,4.0,4000.0,190.0,2019,488,334.24466279167,391.58221654385
15.29,13.0,16.0,32.0,4.0,4230.0,168.0,2018,658,328.84564693011,380.24665985368
15.34,13.0,25.0,128.0,4.0,3600.0,156.0,2018,412,329.95084931166997,397.99051259107
16.28,13.0,25.0,128.0,4.0,3600.0,156.0,2018,644,357.06126506198996,397.51277721785993
15.34,13.0,25.0,64.0,4.0,3600.0,156.0,2018,563,328.66863720617,363.27711815866996
15.32,13.0,16.0,128.0,4.0,3500.0,169.0,2018,621,319.43766289177995,379.96966080394
15.34,13.0,25.0,128.0,4.0,3700.0,183.0,2018,598,324.81796411554,434.35547924211994
15.34,13.0,25.0,128.0,4.0,3500.0,182.0,2018,452,353.32195547515,416.34796592973
15.32,13.0,25.0,64.0,4.0,3500.0,169.0,2018,424,337.28273921922,384.72238989467
15.29,13.0,8.0,32.0,4.0,4230.0,168.0,2018,373,319.95255298046,370.13337185902
16.31,13.0,16.0,512.0,4.0,3400.0,186.0,2018,623,417.19478807834,489.60738983468997
16.31,13.0,16.0,128.0,4.0,3730.0,186.0,2018,496,321.92057316784997,434.50032740125
15.24,13.0,8.0,64.0,4.0,3410.0,155.0,2018,507,324.31589679305995,375.14145708249
15.29,16.0,8.0,128.0,4.0,3400.0,159.0,2018,444,315.73279229951,393.60202482933
15.82,16.0,25.0,64.0,4.0,3400.0,158.0,2018,560,348.18229646025,380.7848263665
15.95,13.0,20.0,128.0,4.0,3430.0,180.0,2018,399,364.12678573628,423.38149549331
15.95,13.0,20.0,128.0,4.0,3450.0,175.0,2018,702,348.87984332892,416.35387294526
12.88,13.0,8.0,64.0,4.0,3180.0,143.0,2018,407,309.76652543033,340.81336124024
12.75,13.0,5.0,16.0,4.0,3000.0,137.0,2018,527,283.47219100892,330.68994888323
12.88,13.0,8.0,64.0,4.0,3180.0,143.0,2018,443,307.32517138847,359.54336557922
15.24,13.0,16.0,32.0,4.0,3200.0,152.0,2017,856,335.18800888669,382.6051831178
15.24,16.0,20.0,64.0,4.0,3200.0,152.0,2017,607,333.77799382832995,391.64598776889994
16.33,13.0,20.0,64.0,4.0,4000.0,182.0,2017,710,340.69198495022994,432.12026328886
15.27,13.0,20.0,64.0,4.0,3200.0,153.0,2017,709,340.26318756032,414.96195379668995
12.75,13.0,5.0,16.0,4.0,3000.0,137.0,2017,736,307.16318281325,352.85336316479
12.83,13.0,16.0,64.0,4.0,3200.0,148.0,2017,648,317.67366756961,382.97312866565
15.24,13.0,20.0,64.0,4.0,4000.0,188.0,2017,899,325.33891388142996,422.03403593518
12.83,13.0,20.0,128.0,4.0,3000.0,150.0,2017,709,350.03065325156,407.04314614552
12.83,13.0,16.0,64.0,4.0,3200.0,153.0,2017,707,339.7906418014,389.94419562988
12.75,13.0,5.0,32.0,4.0,2900.0,147.0,2017,748,280.55788449514995,339.71308511799003
12.83,13.0,18.0,64.0,4.0,3200.0,153.0,2017,790,315.3025681205,377.81108332298
15.24,16.0,18.0,64.0,4.0,4000.0,185.0,2017,863,323.46884748549996,419.11026263159
12.75,13.0,16.0,32.0,4.0,2900.0,147.0,2016,1049,309.80908000945,359.29406654311
12.83,13.0,16.0,64.0,4.0,3075.0,160.0,2016,1022,321.45629056190995,375.39025154729995
15.24,16.0,16.0,64.0,4.0,4000.0,185.0,2016,1065,360.95016034537997,431.06784959133
12.83,16.0,16.0,64.0,4.0,3010.0,145.0,2016,1077,345.64522802708996,414.95743180560993
12.7,8.0,5.0,16.0,4.0,2630.0,136.0,2016,578,297.11493521363,366.13291755895
12.83,13.0,8.0,32.0,4.0,3075.0,160.0,2016,782,306.57829068910996,385.39196680745994
15.24,16.0,16.0,64.0,4.0,4120.0,185.0,2016,913,363.73052844152,428.33718163241997
12.83,13.0,16.0,64.0,4.0,2850.0,145.0,2016,613,327.76027338572,397.82582112994
12.7,13.0,8.0,16.0,4.0,2500.0,134.0,2016,554,322.86312824719,369.44448983097993
12.83,13.0,5.0,16.0,4.0,3075.0,165.0,2015,587,305.65748840515,360.24534527313995
12.7,8.0,5.0,16.0,4.0,2400.0,146.0,2015,669,270.95475713304,371.75587717156
12.7,8.0,5.0,16.0,4.0,2420.0,141.0,2015,957,287.60703200053,334.08615657334
12.83,13.0,8.0,32.0,4.0,3070.0,155.0,2015,738,302.62095170103,377.65722540833
12.7,13.0,8.0,16.0,4.0,2320.0,147.0,2015,909,315.48542048129,375.04928012309
12.75,13.0,5.0,32.0,4.0,2000.0,155.0,2015,662,281.09025903198,359.86643137746
12.7,8.0,5.0,16.0,4.0,2420.0,160.0,2015,643,275.51010777816,366.00906194274995
10.29,5.0,2.0,16.0,4.0,2000.0,135.0,2015,593,276.14161563524,330.53336594401
15.24,13.0,8.0,32.0,4.0,4100.0,192.0,2015,865,310.28247002548994,411.54800441535
12.7,13.0,8.0,16.0,4.0,2320.0,147.0,2015,959,333.91733727076996,399.80450692237997
10.29,8.0,2.0,32.0,4.0,2000.0,135.0,2015,578,256.25501367596,289.3732961958
10.29,8.0,2.0,32.0,4.0,2000.0,135.0,2015,726,283.88888201521996,344.34450542125
10.16,3.15,0.3,16.0,4.0,1700.0,125.0,2015,1076,249.93210148293,311.36514149889
10.34,8.0,5.0,32.0,4.0,2000.0,130.0,2015,562,296.96947178989996,380.15612998342
10.29,8.0,5.0,32.0,4.0,2000.0,135.0,2015,1011,274.19326849948,340.18163573161
12.7,13.0,5.0,16.0,4.0,2420.0,130.0,2015,883,290.19218723305,395.82771620136
12.75,13.0,5.0,16.0,4.0,2000.0,155.0,2014,777,278.02429875843,407.10070700106996
12.83,16.0,16.0,32.0,4.0,3000.0,192.0,2014,703,331.22481918047004,428.52383423681
12.7,13.0,5.0,16.0,4.0,2410.0,140.0,2014,790,314.46034436172,385.52695361967
10.29,5.0,2.0,16.0,4.0,1900.0,128.0,2014,804,278.29548715693,330.75248109033
10.34,8.0,2.0,16.0,4.0,2000.0,128.0,2014,682,303.44354349373003,371.88106219392
10.34,5.0,2.0,16.0,4.0,1900.0,145.0,2014,775,288.77674657315,360.19134398815
10.16,3.15,0.3,16.0,4.0,1700.0,125.0,2014,1028,254.35663709504996,312.67596082771
10.29,5.0,2.0,16.0,4.0,1900.0,132.5,2014,602,271.62986212356,335.34883497853
12.7,13.0,13.0,16.0,4.0,2140.0,150.0,2014,835,307.13368875324,393.8739783698
12.7,8.0,5.0,32.0,4.0,2410.0,140.0,2014,678,318.9746173344,380.21649660852995
12.83,13.0,5.0,32.0,4.0,3000.0,171.0,2014,607,333.11217967282,413.11167202851993
12.83,13.0,5.0,16.0,4.0,2800.0,170.0,2014,594,319.48071980117,401.42980021205994
10.29,5.0,2.0,16.0,4.0,1900.0,130.0,2014,992,240.17064311029,345.14141113927997
12.7,8.0,5.0,16.0,4.0,2410.0,140.0,2013,691,295.94240896327995,387.38460165345
12.93,13.0,13.0,16.0,4.0,3610.0,213.0,2013,621,329.00616545756,411.89265370934
10.34,8.0,1.9,16.0,4.0,2000.0,110.0,2013,860,303.31103614353,375.23892002046995
10.16,3.15,0.3,16.0,4.0,1700.0,140.75,2013,877,282.85286681702996,385.45949372714995
10.24,5.0,2.0,16.0,4.0,1700.0,141.5,2013,572,251.53961396521998,312.30108655838
7.7,12.0,8.0,32.0,4.0,800.0,165.0,2018,395,331.50356236273996,387.18522604265
12.7,13.0,5.0,32.0,4.0,2500.0,143.0,2017,755,276.83647163807,312.11629733648
12.83,13.0,5.0,64.0,4.0,3000.0,154.85,2017,643,313.90857880349,359.80194105341997
12.7,13.0,5.0,32.0,4.0,4000.0,163.0,2017,705,302.35243875279997,319.14167763215
12.83,13.0,13.0,32.0,4.0,5000.0,182.0,2017,734,303.18608670096,330.85657374206
12.7,8.0,5.0,16.0,4.0,2210.0,144.0,2017,710,286.02546073077997,311.92413145873996
12.7,8.0,2.0,16.0,4.0,4000.0,146.7,2017,601,262.89326065701,305.08983394421995
12.7,13.0,5.0,16.0,4.0,4000.0,169.0,2017,814,300.79158858971,319.43150963459
12.83,13.0,5.0,32.0,4.0,3000.0,163.0,2016,924,304.77749840135,340.58841900846
12.83,13.0,5.0,32.0,4.0,4000.0,193.0,2017,713,305.62733296964996,329.33138766993994
12.75,16.0,8.0,32.0,4.0,3000.0,165.0,2017,622,290.80462976509,348.53196552561997
12.83,13.0,5.0,16.0,4.0,3000.0,145.0,2017,866,308.70831493519995,344.54886141563
12.7,13.0,5.0,16.0,4.0,2200.0,133.0,2017,781,295.24311069571,329.48015002565
12.78,13.0,5.0,16.0,4.0,2600.0,156.0,2016,915,287.73472860632995,344.84578261087995
12.83,13.0,5.0,16.0,4.0,2500.0,155.0,2016,924,295.75081869069993,313.54717658786996
12.7,8.0,2.0,32.0,4.0,2000.0,126.0,2016,966,262.9780951193,311.40670628976
12.7,8.0,5.0,16.0,4.0,2800.0,138.0,2016,836,295.89891315156,339.56228057276
12.7,8.0,5.0,32.0,4.0,2450.0,147.0,2016,835,272.03914652571,360.13054117711
12.83,16.0,5.0,32.0,4.0,3000.0,142.0,2016,708,308.21652579121996,349.22594820585
12.7,8.0,5.0,16.0,4.0,4000.0,167.5,2016,800,288.06757344457003,339.69482364361994
12.83,13.0,5.0,16.0,4.0,2700.0,151.0,2016,569,278.08088571666997,339.82255121638
12.7,8.0,5.0,16.0,4.0,2000.0,151.0,2016,588,272.08858955567996,330.89816610439
12.7,8.0,5.0,16.0,4.0,3200.0,155.0,2016,843,261.33335851751997,319.06129249724
12.7,13.0,5.0,32.0,4.0,2350.0,145.0,2016,796,292.69165396712,335.33423018601997
10.29,5.0,2.0,32.0,4.0,1600.0,151.0,2016,1039,251.15390356883,290.04058114609
12.83,13.0,5.0,16.0,4.0,2500.0,145.0,2015,976,302.18606054309,359.91052106213
12.83,13.0,8.0,32.0,4.0,2910.0,141.0,2015,564,300.26322997863997,379.72952174026994
12.83,8.0,2.0,32.0,4.0,2500.0,158.0,2015,881,273.08214287190003,335.70809660304
12.7,8.0,2.0,32.0,4.0,2000.0,135.0,2015,887,282.70507571014,324.31589679305995
10.29,5.0,0.3,32.0,4.0,1800.0,138.0,2015,938,236.97285927233,313.2377910554
12.83,13.0,8.0,16.0,4.0,3500.0,147.0,2015,985,311.27499694997,345.06973389994
12.7,8.0,5.0,32.0,4.0,2000.0,110.0,2015,836,301.88395516635,356.48248816544
10.34,8.0,5.0,32.0,4.0,1980.0,135.0,2015,567,284.45768911258,331.03835271739
12.7,13.0,5.0,16.0,4.0,2500.0,131.0,2015,968,303.07656702157993,366.88358383335
12.7,8.0,5.0,32.0,4.0,2100.0,135.0,2014,978,297.66826324514,340.60193656187
15.24,8.0,2.0,16.0,4.0,2800.0,173.8,2014,684,271.67960388961995,356.19303000754996
10.16,5.0,2.0,32.0,4.0,1500.0,117.0,2014,787,236.24364529155997,304.75458808002
12.83,8.0,2.0,16.0,4.0,2500.0,148.0,2014,941,262.06768354071,325.24295195817996
12.7,8.0,2.0,32.0,4.0,2000.0,155.0,2014,758,289.50727875493,335.08057954502
10.34,20.1,1.1,16.0,4.0,2600.0,204.0,2014,1043,291.63434565634003,456.33409723914
12.7,8.0,1.3,16.0,4.0,2000.0,115.0,2014,635,268.48549574832,324.85774233012995
12.7,13.0,2.0,16.0,4.0,2500.0,141.0,2014,1089,317.72416768664,371.68464637255994
12.83,13.0,2.0,32.0,4.0,2500.0,141.0,2014,996,311.25417737381,365.87877002048
10.16,3.15,0.3,16.0,4.0,1300.0,120.0,2013,707,233.42078298829,288.9986591361
12.7,8.0,1.3,16.0,4.0,2500.0,135.0,2013,967,257.30766295328,413.27874760602
12.7,8.0,2.0,32.0,4.0,2000.0,133.0,2014,1014,294.11796987023996,348.64812293213
10.36,12.6,2.0,16.0,4.0,2100.0,135.0,2013,731,273.60373696787,401.22713864009
10.16,5.0,2.0,16.0,4.0,1400.0,125.0,2014,844,235.50651606073998,330.65344515301996
12.7,5.0,0.3,1024.0,4.0,2200.0,170.0,2013,584,276.4551809603,348.77207185667
12.7,13.0,0.3,16.0,4.0,3300.0,200.0,2013,1018,318.84439671763,395.83370939468
10.29,8.0,0.3,16.0,4.0,2400.0,154.0,2013,1068,298.36832909944,366.38611748127994
10.16,3.15,0.3,16.0,4.0,1500.0,120.0,2013,557,238.59057183662,305.35532992278996
10.24,8.0,1.2,16.0,4.0,2000.0,140.0,2013,847,275.1449043682,362.65805596355995
10.16,8.0,0.3,16.0,4.0,1700.0,132.0,2013,588,253.51723486095,325.1807866009
12.78,8.0,1.2,16.0,4.0,2100.0,140.0,2013,744,274.63505822686,352.17285865017
12.7,8.0,2.0,16.0,4.0,2000.0,130.0,2013,903,294.53653648283,359.83249668255
12.7,5.0,0.3,16.0,4.0,2200.0,199.0,2013,783,278.38564318264,340.5162798453
10.29,8.0,0.3,16.0,4.0,1800.0,134.0,2013,1010,277.10095935687,324.36741528844993
10.29,8.0,0.3,16.0,4.0,1850.0,158.0,2013,703,264.30737421969,325.59789776637
10.24,8.0,0.3,16.0,4.0,1500.0,133.0,2013,712,266.58283431805,325.1920936159
10.24,5.0,0.3,16.0,4.0,1500.0,190.0,2013,786,267.43504947139996,319.42535590203
10.16,8.0,0.3,16.0,4.0,2500.0,134.0,2013,1052,266.36809895926996,325.34455448602995
10.16,8.0,0.3,16.0,4.0,1500.0,124.0,2013,919,264.19643277655,313.08256814975
10.16,5.0,0.3,16.0,4.0,1500.0,180.0,2013,706,248.10995306209998,313.49347152629997
7.75,3.15,0.3,16.0,4.0,2000.0,130.0,2013,686,233.68231091765,298.30956521824
19.94,2.0,0.3,32.0,4.0,4700.0,406.0,2013,1025,301.49240376294995,335.72746215818995
20.32,5.0,0.3,16.0,4.0,6000.0,450.0,2013,913,322.49355706975996,372.03154749424
20.32,5.0,2.0,16.0,4.0,5300.0,450.0,2013,1005,328.74915340738,359.31459145777995
17.78,2.0,0.3,32.0,4.0,4000.0,305.0,2013,657,288.21389966485003,331.14718704905
17.78,2.0,0.3,16.0,4.0,3200.0,305.0,2013,783,286.35675416506996,319.18492258433
20.32,0.3,0.3,32.0,4.0,4700.0,490.0,2013,1039,296.44493481408,359.82570771985
17.78,0.3,0.3,16.0,4.0,3200.0,305.0,2013,972,268.04103987433996,289.26783841725
17.78,0.3,0.3,32.0,4.0,3200.0,305.0,2013,884,273.5553852516,288.10662461469997
17.78,0.3,0.3,16.0,4.0,3000.0,326.0,2013,626,283.60789624102,330.41830854368
15.24,24.0,8.0,64.0,4.0,3500.0,210.0,2015,561,315.38099371236,407.0770113685
10.36,8.0,8.0,32.0,4.0,2500.0,154.0,2015,652,273.94123853063,329.82952021911
10.36,8.0,5.0,16.0,4.0,2000.0,97.0,2015,1085,270.86675011927997,369.04260184647995
10.29,5.0,2.0,32.0,4.0,2500.0,138.0,2015,890,275.56882806114,312.6487668794
12.7,5.0,5.0,32.0,4.0,2000.0,152.0,2015,827,267.5804529306,313.26475017093
10.16,0.3,0.3,16.0,4.0,2500.0,154.0,2015,641,214.56506487968997,264.07140666359
10.16,2.0,0.3,16.0,4.0,2500.0,154.0,2015,737,238.02160379255997,276.99758682278
12.7,13.0,5.0,16.0,4.0,2500.0,154.0,2015,813,289.24864664379004,360.38016095214994
19.94,5.0,2.0,32.0,4.0,2500.0,154.0,2015,761,267.68600571524,325.2994165426
10.34,8.0,2.0,32.0,4.0,2500.0,151.0,2015,1087,251.87324268858998,312.41035449539
12.7,5.0,2.0,32.0,4.0,2500.0,150.0,2015,767,246.67011118473,346.22418148964
12.83,13.0,5.0,16.0,4.0,2820.0,154.0,2015,699,285.27663176143,353.15737946102
10.29,5.0,2.0,32.0,4.0,2500.0,154.0,2015,570,244.34926914231,318.18952184447
12.7,8.0,5.0,32.0,4.0,2500.0,154.0,2015,1082,271.4055719636,344.45953131134
12.7,8.0,2.0,32.0,4.0,2500.0,180.0,2015,816,278.27292942432,344.95996329311
12.7,13.0,5.0,16.0,4.0,2400.0,120.0,2015,658,294.93488866527,349.22594820585
12.7,13.0,5.0,16.0,4.0,2500.0,158.0,2015,903,301.13887245215,366.82236507356
10.16,5.0,0.3,32.0,4.0,2500.0,154.0,2015,575,248.63557490016998,305.58961983024994
10.36,8.0,5.0,16.0,4.0,2050.0,97.7,2015,962,302.48682788909997,363.2157881623
12.7,8.0,2.0,32.0,4.0,2500.0,154.0,2015,995,272.53196437037,325.02229022951997
10.34,8.0,5.0,16.0,4.0,2500.0,119.0,2015,724,257.23081558982,340.66948405829004
10.34,5.0,2.0,32.0,4.0,2500.0,154.0,2015,1023,272.80149746262,325.96217760033
12.7,8.0,2.0,16.0,4.0,2500.0,154.0,2015,601,258.70635130274,340.69198495022994
12.7,8.0,2.0,32.0,4.0,2500.0,154.0,2015,766,273.70033724512,339.78152209958995
12.7,13.0,5.0,16.0,4.0,2500.0,154.0,2015,1007,293.91219537178,344.97263815133
10.16,5.0,0.3,16.0,4.0,2500.0,154.0,2015,1009,264.65290260863,305.14301623461
10.16,5.0,0.3,16.0,4.0,2500.0,154.0,2015,1052,250.18846268367,299.05294515709994
12.7,5.0,0.3,32.0,4.0,2500.0,154.0,2015,667,264.29351643717996,297.98967122446
10.34,8.0,2.0,32.0,4.0,2500.0,154.0,2015,579,289.5646190388,325.7158019539
10.29,8.0,2.0,32.0,4.0,2100.0,150.0,2014,616,257.01517920116,319.19727324020994
10.29,5.0,0.3,32.0,4.0,2100.0,150.0,2014,661,248.28561280314997,312.71673127531
10.16,3.15,0.3,16.0,4.0,2100.0,150.0,2014,1043,234.76129773026997,278.53189184969995
10.29,8.0,2.0,32.0,4.0,2100.0,150.0,2014,708,265.51591572361997,305.55943424271
10.34,8.0,2.0,32.0,4.0,2100.0,150.0,2014,1026,266.86364800831,313.80169702015
10.29,5.0,2.0,32.0,4.0,2100.0,150.0,2014,839,273.95326118121,325.50792842525
12.7,8.0,2.0,32.0,4.0,2100.0,150.0,2014,606,279.14717492121997,324.7838499345
10.34,8.0,2.0,16.0,4.0,2100.0,150.0,2014,1009,260.64952417187,319.73848965904
10.08,3.15,0.3,512.0,0.25,2100.0,150.0,2014,818,210.55785054657997,279.49152989327
12.7,8.0,2.0,32.0,4.0,2100.0,150.0,2014,665,285.95497809625,324.94290309997
10.16,5.0,0.3,16.0,4.0,2100.0,150.0,2014,1008,256.30179972717997,306.1231931144
12.83,16.0,8.0,16.0,4.0,2500.0,150.0,2014,706,288.41822822358995,389.52898967946
12.7,13.0,5.0,16.0,4.0,2100.0,150.0,2014,823,283.61832388943,344.77379244226
12.7,13.0,5.0,16.0,4.0,2300.0,133.0,2014,953,273.09431859162,360.22509980812
20.32,5.0,2.0,16.0,4.0,2100.0,150.0,2014,683,285.01155716440996,344.19083385164
10.16,5.0,0.3,16.0,4.0,2100.0,150.0,2014,569,254.99534388749998,296.95233796108
7.75,2.0,0.3,512.0,0.25,2100.0,150.0,2014,848,212.63550762601,278.68903905311
12.7,8.0,2.0,16.0,4.0,2100.0,167.0,2014,855,274.63505822686,330.18760727226
10.29,5.0,2.0,32.0,4.0,2100.0,88.2,2014,988,247.81028483944,324.67001199403995
10.29,3.15,0.3,16.0,4.0,2100.0,150.0,2014,876,227.10966323094,298.23393690718996
